"logFC","logCPM","F","PValue","FDR"
"SLC22A13",4.10841528250992,-1.63387376597522,3.81555097291519,0.0620440895361975,0.35243077089004
"ARHGEF26-AS1",-2.95776960399165,-1.53735118435336,3.80724906072324,0.0623095902791011,0.352494253578915
"SUCNR1",-2.66418144826122,-1.62941488199697,3.79410007967852,0.0627327406466499,0.353445441204295
"MAP6D1",1.56449552563823,-0.208833345095683,3.74951724210822,0.063343367377021,0.355440919775511
"RPL7L1P8",-2.1850898312425,-1.54347330374495,3.71351462240978,0.0645461562822603,0.36072972825489
"PEX5L",1.94770419249959,-0.667686863472124,3.68808064715679,0.0654114050559516,0.36364464946627
"IL12A-AS1",-2.18961597712541,-1.71407175223331,3.68238694039055,0.0656068911778812,0.36364464946627
"LOC105376993",-3.10875663908062,-2.54209235962428,3.69314107459921,0.066092439480423,0.36364464946627
"CX3CR1",-3.07786620538686,-2.07890181295467,3.69241852159778,0.0661172089938673,0.36364464946627
"FRG2C",-2.61561178793152,-2.28231720150947,3.68426844866948,0.0663973288201754,0.363741888319222
"RPL17P18",1.07446298817393,-0.284811969134559,3.63863783540512,0.0671311762301001,0.364470000790509
"PPM1M",0.68585827475298,2.75112166806341,3.63465803112553,0.0672718133180189,0.364470000790509
"LOC105374077",3.70687961778831,-2.5647426443787,3.6812858352117,0.0675051799517537,0.364470000790509
"MAGI1-IT1",2.47425515327486,-1.05933064370544,3.62591059731676,0.0675820997136802,0.364470000790509
"SDHAP4",0.463827181923817,2.96242730931027,3.61184010640305,0.0680846054594169,0.365319045709402
"FAM131A",0.785575323795998,1.34082490799084,3.60677057757755,0.0682666903598377,0.365319045709402
"LOC105374145",-2.49431763105083,-1.09262670827961,3.60294575468455,0.0685724590216449,0.365543954630769
"MED12L",-1.5426354906179,-0.548744381944757,3.56166374645888,0.069911304985295,0.370530751319147
"ALDH1L1",3.39703965913036,-2.45152531850063,3.57751999650248,0.070193572698076,0.370530751319147
"LOC101929106",-3.19272103472966,-2.4809459293142,3.56710831291409,0.0705768627755796,0.370530751319147
"OXSR1",-0.388464397666342,4.90956349326071,3.54373847509519,0.0705772859655519,0.370530751319147
"WDR5B",0.394981309798428,3.25649741041076,3.5288459399867,0.0711360595286739,0.371398063027709
"CLEC3B",0.567211202657107,3.3659069334226,3.52507300401191,0.0712784161366311,0.371398063027709
"NEPRO-AS1",-1.29744709138012,-0.193679214541605,3.50627745870411,0.0719924185166279,0.373713453423394
"CLSTN2-AS1",-3.86282975285414,-2.63610841364655,3.57582475753318,0.0724836839035166,0.374859648844306
"RPL24",0.271040729734035,7.19773089141452,3.47769200506022,0.0730939173114447,0.376247177081461
"SNX4",-0.439735917589699,4.58446719369148,3.47252881789098,0.0732949046262586,0.376247177081461
"GAP43",-0.583169773504048,2.38614299240193,3.44921501705513,0.0742102837184953,0.379540417837027
"WNT5A",-0.620796712758603,6.39722554268523,3.49306491569513,0.0777004517775726,0.393191620096685
"LOC105374148",-2.68543197046137,-2.21061534069165,3.37887405094347,0.0779348284488739,0.393191620096685
"HSPBAP1",0.534844845513887,2.48460367421678,3.35613324430535,0.0779966846649645,0.393191620096685
"ATP13A3",-0.469131701406555,7.14669234745452,3.41694474360545,0.0784624981221794,0.393191620096685
"LOC105377097",-2.68789025829529,-1.10684869721982,3.36436210297281,0.0785375125323906,0.393191620096685
"TFG",-0.391965412897507,7.54260340299495,3.36311554126339,0.0786269451999053,0.393191620096685
"LOC107986058",-1.78101194776765,-0.755824364605634,3.40791375932836,0.0790097462442237,0.393191620096685
"SETD2",0.380064004259558,4.40210998750066,3.32723114442582,0.0792167113115157,0.393191620096685
